"id","gender","birth","marital","Wwa","district","timeWwa","children","dog","edu","eduprog","edutime","work","worktime","occup","fatheredu","motheredu","grandedu","income","lifestd","cars","hometype","homestatus","tv","pc","tablet","internet","internetuse","tvtime","tv.a1","tv.a2","tv.a3","tv.a4","tv.a5","tv.a6","tv.a7","tv.a8","tv.b1","tv.b2","tv.b3","tv.b4","tv.b5","tv.b6","tv.b7","tv.b8","tv.b9","moviefreq","movie.a1","movie.a2","movie.a3","movie.a4","movie.a5","movie.a6","movie.a7","movie.a8","movie.a9","movie.a10","movie30","bookfreq","book.a1","book.a2","book.a3","book.a4","book.a5","book.a6","book.a7","book.a8","book.a9","book.a10","book12","pressfreq","press.a1","press.a2","press.a3","press.a4","press.a5","press.a6","press.a7","press.b1","press.b2","press.b3","press.b4","press.b5","press.b6","press.b7","press.b8","press.b9","press.b10","musicfreq","music.a1","music.a2","music.a3","music.a4","music.a5","music.a6","music.a7","music.a8","music.a9","music.a10","music.a11","music.a12","music.a13","music.a14","theater","opera","cinema","art","livemusic","club","sportshow","sportint","football","trainfreq","trainfav","bookquant","cdquant","artquant","socact1","socact2","socact3","socact4","socact5","socact6","socact7","socact8","socact9","socact10","socact11","socact12","socact13","socact14","scknow1","scknow2","scknow3","scknow4","scknow5","scknow6","scknow7","scknow8","scknow9","scknow10","scknow11","scknow12","scknow13","scknow14","scknow15","schelp1","schelp2","schelp3","schelp4","schelp5","schelp6","schelp7","schelp8","schelp9","schelp10","schelp11","schelp12","schelp13","schelp14","schelp15","attgen1","attgen2","attgen3","attgen4","attgen5","attgen6","attgen7","attgen8","attgen9","attmult1","attmult2","attmult3","attmult4","attmult5","attmult6","attmult7","attmult8","attmult9","attmult10","attmult11","attmult12","attmult13","attmult14","attmult15","attmult16","attmult17","attmult18","age","ISCO","ISCObroad","income.f","incomeclass"
217,"woman",1990,"nf_rel","yes","Żoliborz",24,"no","no","BA","human/lang","fl_edu","yes","flexible","journal","<=med","high","<=med",1,3,"no_car","apartment","family","tv","pc","no_tablet","everyday","blog/web",2,1,5,3,1,5,1,7,7,5,5,5,1,5,2.98347107438017,4.13812154696133,5,5,"often",4,5,5,5,7,5,5,7,5,5,8,"often",5,7,7,7,3,3,7,7,7,6,100,"sometimes",5,5,5,6,4,4,2,6,6,7,3,3.14792899408284,6,3.04210526315789,6,6,6,"not_everyday",5,5,5,2,3,3,1,5,3,6,5,4,5,6,"rarely","rarely","regularly","sometimes","rarely","never","regularly",5,1,"regularly","run","thousands","hundreds","tens+",1,0,0,1,1,1,0,0,1,0,0,0,1,1,3,4,0,4,0,2,4,3,3,3,4,2,0,1,4,4,3,4,0,0,2,3,4,4,0,4,4,4,4,4,2,1,4,5,3,3,3,3,4,"2","4","3","3","2","4","1","5","5","1","2","2","2","4","1","3","1","2",24,"pro","high:mng/pro/self","1-2","low"
218,"man",1995,"single","yes","Praga Południe",20,"no","no","<=highschool+tech","human/lang","fl_edu","no","no_job",NA,"high","high","high",1,4,"no_car","other","own","no_tv","pc","tablet","everyday","no_blog/web",0,1,1,2,1,2,1,3,3,1,1,1,1,1,1,1,1,1,"rarely",6,5,2,1,4,2,5,5,3,3,5,"often",5,6,4,3,7,2,2,6,6,4,100,"often",3,1,4,4,1,3,1,4,6,3,1,3.14792899408284,5,2,4,4,4,"everyday",5,5,6,1,2,3,1,7,4,7,3,5,6,7,"regularly","regularly","sometimes","regularly","regularly","never",NA,1,1,"regularly","rival","thousands","hundreds","tens+",1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,2,1,4,3,3,0,4,4,4,0,1,4,4,0,0,3,0,3,2,1,3,4,3,4,4,0,4,4,5,1,1,5,3,4,5,4,4,"2","3","1","5","5","5","1","3","5","5","5","1","1","5","2","5","1","1",19,NA,NA,"1-2","low"
219,"man",1990,"nf_rel","yes","Ochota",6,"no","no","MA+",NA,"fl_edu","yes","flexible",NA,"<=med","high","high",1,4,"1car+","apartment","family","tv","pc","no_tablet","everyday","no_blog/web",1,3,7,4,4,5,1,7,7,4,4,4,3,4,4,4,4,4,"often",7,4,6,6,5,2,4,6,5,7,7,"often",7,5,3,7,6,4,5,6,6,4,12,"often",5,6,2,7,6,6,1,5,5,4,1,3,1,3,3,3,4,"not_everyday",2,6,7,3,3,3,1,3,2,7,2,4,7,6,"regularly","rarely","regularly","sometimes","sometimes","rarely","regularly",5,1,"regularly","run","hundreds","hundreds","few",1,0,0,1,1,1,NA,1,1,NA,NA,NA,1,1,4,4,2,4,4,4,4,3,4,4,4,4,3,3,3,4,4,4,3,3,3,3,4,3,3,4,3,4,3,4,2,2,3,4,4,3,4,4,4,"2","4","2","4","2","5","1","3","4","2","4","2","3","4","1","5","1","5",24,NA,NA,"1-2","low"
220,"woman",1994,"single","yes","Ursynów",16,"no","no","<=highschool+tech","human/lang","fl_edu","yes","flexible","educ","high","high","high",0,3,"no_car","apartment","family","tv","pc","tablet","everyday","no_blog/web",2,5,4,4,6,4,3,7,6,5,5,5,NA,4,4,5,5,4,"often",5,5,6,5,7,6,4,7,6,7,10,"often",5,7,7,6,7,4,6,7,4,6,60,"rarely",6,5,5,4,4,3,3,5,5,4,4,5,3,5,5,5,4,"everyday",3,6,3,2,2,5,2,4,5,4,5,4,6,7,"regularly","rarely","regularly","sometimes","sometimes","sometimes","regularly",3,3,"regularly","rival","hundreds","hundreds","few",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,4,1,3,4,1,3,2,4,2,3,2,1,2,4,4,3,4,3,4,4,4,2,4,4,4,2,4,4,1,3,4,3,3,4,3,4,"3","4","3","3","2","3","1","3","4","3","3","1","2","4","1","3","2","4",20,"pro","high:mng/pro/self","0-1","low"
221,"man",1993,"single","yes","Ursynów",22,"no","no","<=highschool+tech","human/lang","fl_edu","no","no_job",NA,"high","high","high",0,3,"no_car","apartment","own","tv","pc","tablet","everyday","no_blog/web",3,4,4,7,1,6,1,5,6,4,7,1,1,7,1,4,2,1,"sometimes",6,4,7,3,7,1,1,5,3,4,5,"often",6,7,1,7,7,1,6,4,7,4,40,"rarely",7,7,1,7,4,4,1,6,1,3,4,1,4,1,2,7,4,"everyday",5,6,5,4,6,4,2,6,4,7,2,1,6,4,"rarely","never","rarely","sometimes","sometimes","rarely","never",2,1,"sometimes","ind","hundreds","tens","few",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2,2,4,0,2,4,4,0,2,1,2,2,4,4,1,4,3,4,4,3,4,4,4,4,3,4,5,1,1,5,4,5,5,5,3,"3","2","1","3","2","4","1","3","4","5","2","2","1","5","1","5","1","3",21,NA,NA,"0-1","low"
222,"woman",1990,"nf_rel","yes","Bielany",9,"no","no","BA","human/lang","fl_edu","no","no_job",NA,"<=med","<=med","<=med",0,3,"no_car","other","rent","no_tv","pc","no_tablet","everyday","no_blog/web",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"often",7,4,6,4,5,3,5,7,6,6,10,"often",7,4,4,6,7,5,4,6,7,6,50,"often",4,4,3,6,3,5,1,2,3,4,1,1,6,1,3,7,4,"everyday",4,2,6,2,4,3,1,6,7,7,4,5,6,4,"regularly","rarely","regularly","regularly","sometimes","rarely","rarely",5,4,"regularly","ind","hundreds","tens","zero",1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,1,3,0,3,3,4,3,4,4,0,3,4,4,4,3,4,0,4,1,4,4,4,3,4,3,4,0,4,5,1,1,5,4,4,5,5,5,"2","4","5","4","2","5","1","2","5","2","5","1","1","5","1","5","1","4",24,NA,NA,"0-1","low"
223,"woman",1994,"nf_rel","yes","Włochy",21,"no","no","<=highschool+tech","human/lang","fl_edu","no","no_job",NA,"<=med","high","don't_know",0,4,"1car+","apartment","family","tv","pc","tablet","everyday","no_blog/web",0,5,1,4,7,4,2,7,6,4,6,2,1,2,4,5,3.83854166666667,1,"rarely",6,5,4,5,3,6,1,6,6,7,3,"sometimes",6,1,4,4,7,7,3,5,4,4,2,"sometimes",1,6,4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,"everyday",4,1,3,5,5,4,1,4,4,5,6,4,4,7,"regularly","never","regularly","sometimes","sometimes","rarely","regularly",2,2,"sometimes","ind","hundreds","hundreds","tens+",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,4,3,4,3,2,4,4,1,4,1,2,4,4,4,2,4,3,4,4,2,0,4,4,4,4,4,4,1,1,5,1,5,4,3,4,"2","3","2","4","3","2","4","5","4","4","5","1","1","4","5","3","1","4",20,NA,NA,"0-1","low"
224,"woman",1994,"single","yes","Praga Południe",1,"no","yes","<=highschool+tech","human/lang","fl_edu","no","no_job",NA,"<=med","<=med","<=med",1,3,"no_car","other","own","tv","pc","no_tablet","everyday","no_blog/web",2,2,3,5,6,4,1,NA,5,4,4,4,2,3,2.98347107438017,4,4,4,"often",4,1,6,5,6,1,2,7,3,6,10,"often",5,6,4,7,5,4,3,7,4,3,60,"sometimes",4,7,4,4,4,4,1,6,4,7,2.81034482758621,3.14792899408284,3,5,6,4,4,"not_everyday",4,3,5,2,1,3,1,5,4,4,4,3,2,7,"rarely","never","sometimes","rarely","rarely","never","never",1,3,"never",NA,"tens","tens","few",0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,3,0,2,1,3,0,0,0,0,0,0,2,0,2,4,0,3,1,2,2,4,0,4,3,4,0,3,2,3,2,2,1,3,2,3,3,"3","3","2","2","3","4","1","1","4","2","5","4","4","4","3","3","3","4",20,NA,NA,"1-2","low"
225,"man",1993,"single","yes","Ursynów",3,"no","no","BA","STEM/med","fl_edu","no","no_job",NA,"<=med","<=med","<=med",1,3,"1car+","apartment","rent","no_tv","pc","no_tablet","everyday","no_blog/web",2,4,5,7,6,6,3,7,6,7,3,4,4,4,2.98347107438017,6,2,3.06382978723404,"often",3,7,6,7,7,4,3,6,6,7,15,"sometimes",6,7,6,3,4,3,2,4,6,6,1,"often",5,4,4,4,5,5,3,6,3.65714285714286,6,6,6,2,6,6,4.27272727272727,4.34517766497462,"everyday",2,2,5,5,6,6,6,2,4,2,6,7,6,6,"rarely","never","sometimes","rarely","sometimes","sometimes","rarely",3,3,"regularly","ind","tens","tens","tens+",1,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,2,3,1,3,3,2,3,2,3,3,3,1,1,3,3,3,2,3,2,3,3,3,2,3,3,3,3,3,1,3,4,1,1,3,2,3,2,"2","4","1","1","4","1","3","1","3","1","5","2","2","1","4","4","1","3",21,NA,NA,"1-2","low"
226,"woman",1995,"single","yes","Białołęka",1,"no","no","<=highschool+tech","human/lang","fl_edu","no","no_job",NA,"<=med","<=med","<=med",1,3,"no_car","apartment","rent","tv","pc","no_tablet","everyday","no_blog/web",2,2,1,6,4,6,2,7,4,6,6,6,1,5,2.98347107438017,4,2,1,"often",6,5,6,2,5,5,2,6,6,4,13,"often",2,6,4,6,6,2,6,6,4,2,40,"sometimes",5,5,6,1,4,4,3,5,3,4,3,4,2,3.04210526315789,4,3,5,"not_everyday",6,1,4,2,6,1,1,3,4,4,5,3,4,6,"rarely","never","sometimes","sometimes","sometimes","never","never",1,1,"sometimes","ind","tens","few","zero",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,0,2,4,4,2,2,2,3,2,2,4,4,3,2,0,0,3,0,0,3,2,0,3,3,0,0,0,2,3,2,1,1,2,1,1,4,"4","4","1","3","2","2","2","1","2","1","5","2","4","2","1","3","2","5",19,NA,NA,"1-2","low"
227,"woman",1991,"nf_rel","yes","Praga Południe",15,"no","no","BA","soc/beh","fl_edu","no","no_job",NA,"high","high","high",0,3,"no_car","apartment","rent","tv","pc","tablet","everyday","no_blog/web",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"often",3,7,7,6,7,5,6,5,7,5,10,"often",2,7,3,7,4,6,4,5,4,3,15,"rarely",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_everyday",2,1,2,2,1,3,1,5,1,7,7,6,5,7,"regularly","never","sometimes","sometimes","rarely","never","never",2,1,"regularly","ind","hundreds","few","few",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,3,3,4,3,4,3,4,2,0,1,4,4,3,4,4,4,0,0,4,4,0,4,4,4,3,4,5,1,2,4,3,3,4,4,5,"4","5","2","5","1","5","1","4","5","2","2","4","2","4","4","5","2","5",23,NA,NA,"0-1","low"
